---,Actor,Location,Rotation,Scale,Mesh,Materials
Row_1432,Class'/Script/Engine.StaticMeshActor',"(X=71585.546875,Y=114731.914062,Z=1696.705200)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=0.875000,Z=1.000000)","StaticMesh'/Game/Locations/RedHouse/corner_props.corner_props'","(Material'""/Game/Locations/Cabin/PROP_Picture01_mat""',Material'""/Game/Locations/Cabin/BUI_Cabin_WoodenPanel01""')"
Row_1433,Class'/Script/Engine.StaticMeshActor',"(X=70170.109375,Y=-100150.046875,Z=2644.352051)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=0.875000,Z=1.000000)","StaticMesh'/Game/Locations/RedHouse/corner_props.corner_props'","(Material'""/Game/Locations/Cabin/PROP_Picture01_mat""',Material'""/Game/Locations/Cabin/BUI_Cabin_WoodenPanel01""')"
Row_1434,Class'/Script/Engine.StaticMeshActor',"(X=30980.386719,Y=-42063.714844,Z=6255.824707)","(Pitch=0.000000,Yaw=90.000031,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/RedHouse/corner_props.corner_props'","(Material'""/Game/Locations/Cabin/PROP_Picture01_mat""',Material'""/Game/Locations/Cabin/BUI_Cabin_WoodenPanel01""')"
Row_1435,Class'/Script/Engine.StaticMeshActor',"(X=29579.785156,Y=-40035.089844,Z=6256.622070)","(Pitch=0.000000,Yaw=0.000047,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/RedHouse/corner_props.corner_props'","(Material'""/Game/Locations/Cabin/PROP_Picture01_mat""',Material'""/Game/Locations/Cabin/BUI_Cabin_WoodenPanel01""')"
Row_1436,Class'/Script/Engine.StaticMeshActor',"(X=31033.500000,Y=-39628.933594,Z=6256.438477)","(Pitch=0.000000,Yaw=179.999969,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/RedHouse/corner_props.corner_props'","(Material'""/Game/Locations/Cabin/PROP_Picture01_mat""',Material'""/Game/Locations/Cabin/BUI_Cabin_WoodenPanel01""')"
Row_1437,Class'/Script/Engine.StaticMeshActor',"(X=-29071.513672,Y=123079.132812,Z=497.738770)","(Pitch=0.000007,Yaw=90.000114,Roll=0.000007)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/RedHouse/corner_props.corner_props'","(Material'""/Game/Locations/Cabin/PROP_Picture01_mat""',Material'""/Game/Locations/Cabin/BUI_Cabin_WoodenPanel01""')"
Row_1438,Class'/Script/Engine.StaticMeshActor',"(X=30542.679688,Y=-41789.207031,Z=6263.201172)","(Pitch=0.000000,Yaw=-90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Church/church01.church01'","(Material'""/Game/Locations/Church/ChurchWoodPlanks_mat""',Material'""/Game/Locations/ResearchBase_0605/RedWoodWallsInterior_mat""',Material'""/Game/Locations/RedHouse/WoodWorkWhite_mat""',Material'""/Game/Locations/ResearchBase_0605/SupportBuilding01Floor_mat""',Material'""/Game/Locations/RedHouse/CorrugatedMetalSnowTopped""',Material'""/Game/Locations/ResearchBase_0605/TilingWoodWorn_mat""',Material'""/Game/Locations/Church/buildingbase_mat""')"
Row_1439,Class'/Script/Engine.StaticMeshActor',"(X=12322.330078,Y=37648.890625,Z=3772.398193)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1440,Class'/Script/Engine.StaticMeshActor',"(X=-70210.296875,Y=-79232.460938,Z=3797.437256)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1441,Class'/Script/Engine.StaticMeshActor',"(X=-68210.296875,Y=-79232.460938,Z=3797.437256)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1442,Class'/Script/Engine.StaticMeshActor',"(X=-66210.296875,Y=-79232.460938,Z=3797.437256)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1443,Class'/Script/Engine.StaticMeshActor',"(X=3322.330078,Y=36648.890625,Z=3772.398193)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1444,Class'/Script/Engine.StaticMeshActor',"(X=4322.330078,Y=37648.890625,Z=3772.398193)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1445,Class'/Script/Engine.StaticMeshActor',"(X=60802.753906,Y=-108195.710938,Z=1706.472900)","(Pitch=12.553197,Yaw=28.019308,Roll=6.538214)","(X=1.055000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1446,Class'/Script/Engine.StaticMeshActor',"(X=58946.441406,Y=-109149.390625,Z=1352.061523)","(Pitch=6.595462,Yaw=27.490267,Roll=3.360372)","(X=1.055000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1447,Class'/Script/Engine.StaticMeshActor',"(X=57078.945312,Y=-110102.804688,Z=1242.310059)","(Pitch=0.000000,Yaw=26.881622,Roll=0.000000)","(X=1.055000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1448,Class'/Script/Engine.StaticMeshActor',"(X=55194.437500,Y=-111061.226562,Z=1242.310059)","(Pitch=0.000000,Yaw=26.881622,Roll=0.000000)","(X=1.055000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1449,Class'/Script/Engine.StaticMeshActor',"(X=115290.664062,Y=40390.125000,Z=614.612061)","(Pitch=9.113767,Yaw=-25.853931,Roll=-2.493673)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1450,Class'/Script/Engine.StaticMeshActor',"(X=115329.882812,Y=40556.847656,Z=622.353516)","(Pitch=9.717036,Yaw=-15.587563,Roll=-1.678586)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1451,Class'/Script/Engine.StaticMeshActor',"(X=30532.337891,Y=-24622.859375,Z=8401.177734)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1452,Class'/Script/Engine.StaticMeshActor',"(X=30532.337891,Y=-26622.859375,Z=8246.707031)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1453,Class'/Script/Engine.StaticMeshActor',"(X=30532.337891,Y=-28622.859375,Z=8246.707031)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1454,Class'/Script/Engine.StaticMeshActor',"(X=30532.337891,Y=-36622.859375,Z=7275.132324)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1455,Class'/Script/Engine.StaticMeshActor',"(X=6322.330078,Y=37648.890625,Z=3772.398193)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1456,Class'/Script/Engine.StaticMeshActor',"(X=30532.337891,Y=-34622.859375,Z=7733.437012)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1457,Class'/Script/Engine.StaticMeshActor',"(X=30532.337891,Y=-32622.859375,Z=8173.184570)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1458,Class'/Script/Engine.StaticMeshActor',"(X=30532.337891,Y=-30622.859375,Z=8555.646484)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1459,Class'/Script/Engine.StaticMeshActor',"(X=51088.656250,Y=-34438.023438,Z=8281.160156)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1460,Class'/Script/Engine.StaticMeshActor',"(X=53088.656250,Y=-34438.023438,Z=8139.177246)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1461,Class'/Script/Engine.StaticMeshActor',"(X=55088.656250,Y=-34438.023438,Z=8063.334473)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1462,Class'/Script/Engine.StaticMeshActor',"(X=57088.656250,Y=-34438.023438,Z=8063.334473)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1463,Class'/Script/Engine.StaticMeshActor',"(X=56060.628906,Y=-56288.183594,Z=6764.017090)","(Pitch=0.000000,Yaw=-45.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1464,Class'/Script/Engine.StaticMeshActor',"(X=57460.628906,Y=-57688.183594,Z=6989.582031)","(Pitch=0.000000,Yaw=-45.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1465,Class'/Script/Engine.StaticMeshActor',"(X=58860.628906,Y=-59088.183594,Z=7251.588867)","(Pitch=0.000000,Yaw=-45.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1466,Class'/Script/Engine.StaticMeshActor',"(X=8322.330078,Y=37648.890625,Z=3772.398193)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1467,Class'/Script/Engine.StaticMeshActor',"(X=60266.675781,Y=-60484.703125,Z=7483.933105)","(Pitch=0.000000,Yaw=-45.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1468,Class'/Script/Engine.StaticMeshActor',"(X=65373.253906,Y=90734.718750,Z=1639.916748)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1469,Class'/Script/Engine.StaticMeshActor',"(X=65373.253906,Y=92734.718750,Z=1918.794678)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1470,Class'/Script/Engine.StaticMeshActor',"(X=65373.253906,Y=94734.718750,Z=2169.833984)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1471,Class'/Script/Engine.StaticMeshActor',"(X=65373.253906,Y=96734.718750,Z=2169.833984)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1472,Class'/Script/Engine.StaticMeshActor',"(X=65373.253906,Y=98734.718750,Z=2169.833984)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1473,Class'/Script/Engine.StaticMeshActor',"(X=65373.253906,Y=100734.718750,Z=2169.833984)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1474,Class'/Script/Engine.StaticMeshActor',"(X=65373.253906,Y=102734.718750,Z=2169.833984)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1475,Class'/Script/Engine.StaticMeshActor',"(X=65373.253906,Y=104734.718750,Z=2169.833984)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1476,Class'/Script/Engine.StaticMeshActor',"(X=65373.253906,Y=106734.718750,Z=2169.833984)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1477,Class'/Script/Engine.StaticMeshActor',"(X=14322.330078,Y=37648.890625,Z=3772.398193)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1478,Class'/Script/Engine.StaticMeshActor',"(X=72060.585938,Y=-95373.531250,Z=3786.658691)","(Pitch=12.552583,Yaw=64.022705,Roll=-6.045029)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1479,Class'/Script/Engine.StaticMeshActor',"(X=73093.335938,Y=-93754.851562,Z=4004.041504)","(Pitch=0.000000,Yaw=52.940384,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1480,Class'/Script/Engine.StaticMeshActor',"(X=-77210.296875,Y=-70232.460938,Z=3797.437256)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1481,Class'/Script/Engine.StaticMeshActor',"(X=-77210.296875,Y=-72232.460938,Z=3797.437256)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1482,Class'/Script/Engine.StaticMeshActor',"(X=-77210.296875,Y=-74232.460938,Z=3797.437256)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1483,Class'/Script/Engine.StaticMeshActor',"(X=-77210.296875,Y=-76232.460938,Z=3797.437256)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1484,Class'/Script/Engine.StaticMeshActor',"(X=-77210.296875,Y=-78232.460938,Z=3797.437256)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1485,Class'/Script/Engine.StaticMeshActor',"(X=-76210.296875,Y=-79232.460938,Z=3797.437256)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1486,Class'/Script/Engine.StaticMeshActor',"(X=-74210.296875,Y=-79232.460938,Z=3797.437256)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1487,Class'/Script/Engine.StaticMeshActor',"(X=-72210.296875,Y=-79232.460938,Z=3797.437256)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/cable20m.cable20m'","(Material'""/Game/Locations/Props/cable_mat""')"
Row_1488,Class'/Script/Engine.StaticMeshActor',"(X=-102560.812500,Y=-124662.328125,Z=1921.086060)","(Pitch=25.000013,Yaw=0.000000,Roll=0.000000)","(X=0.500000,Y=10.000000,Z=0.100000)","StaticMesh'/Engine/BasicShapes/Cube.Cube'","(Material'""/Engine/EngineMaterials/WorldGridMaterial""')"
Row_1489,Class'/Script/Engine.StaticMeshActor',"(X=-73981.132812,Y=-67853.515625,Z=3209.030762)","(Pitch=0.000000,Yaw=-90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/RedHouse/cabin_prop_painting4.cabin_prop_painting4'","(Material'""/Game/Locations/Cabin/PROP_Picture01_mat""')"
Row_1490,Class'/Script/Engine.StaticMeshActor',"(X=-73981.132812,Y=-67959.796875,Z=3209.030762)","(Pitch=0.000000,Yaw=-90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/RedHouse/cabin_prop_painting3.cabin_prop_painting3'","(Material'""/Game/Locations/Cabin/PROP_Picture01_mat""')"
Row_1491,Class'/Script/Engine.StaticMeshActor',"(X=-75657.632812,Y=-67914.546875,Z=3222.232910)","(Pitch=1.698552,Yaw=-89.999893,Roll=0.000001)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/RedHouse/cabin_prop_painting2.cabin_prop_painting2'","(Material'""/Game/Locations/Cabin/PROP_Picture01_mat""')"
Row_1492,Class'/Script/Engine.StaticMeshActor',"(X=-74623.148438,Y=-67708.031250,Z=3219.395996)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/RedHouse/cabin_prop_painting1.cabin_prop_painting1'","(Material'""/Game/Locations/Cabin/PROP_Picture01_mat""')"
Row_1493,Class'/Script/Engine.StaticMeshActor',"(X=5251.524902,Y=36333.324219,Z=3226.381348)","(Pitch=1.698552,Yaw=-89.999893,Roll=0.000001)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/RedHouse/cabin_prop_painting2.cabin_prop_painting2'","(Material'""/Game/Locations/Cabin/PROP_Picture01_mat""')"
Row_1494,Class'/Script/Engine.StaticMeshActor',"(X=113610.718750,Y=-43022.546875,Z=3240.714600)","(Pitch=1.692527,Yaw=180.000000,Roll=0.000001)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/RedHouse/cabin_prop_painting2.cabin_prop_painting2'","(Material'""/Game/Locations/Cabin/PROP_Picture01_mat""')"
Row_1495,Class'/Script/Engine.StaticMeshActor',"(X=112831.757812,Y=-43033.753906,Z=3278.784668)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/RedHouse/cabin_prop_painting4.cabin_prop_painting4'","(Material'""/Game/Locations/Cabin/PROP_Picture01_mat""')"
Row_1496,Class'/Script/Engine.StaticMeshActor',"(X=112769.585938,Y=-43033.781250,Z=3272.623291)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/RedHouse/cabin_prop_painting3.cabin_prop_painting3'","(Material'""/Game/Locations/Cabin/PROP_Picture01_mat""')"
Row_1497,Class'/Script/Engine.StaticMeshActor',"(X=113073.046875,Y=-43037.843750,Z=3276.666748)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/RedHouse/cabin_prop_painting1.cabin_prop_painting1'","(Material'""/Game/Locations/Cabin/PROP_Picture01_mat""')"
Row_1498,Class'/Script/Engine.StaticMeshActor',"(X=113372.062500,Y=-43889.433594,Z=3241.325684)","(Pitch=0.000000,Yaw=90.000023,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/RedHouse/cabin_prop_painting2.cabin_prop_painting2'","(Material'""/Game/Locations/Cabin/PROP_Picture01_mat""')"
Row_1499,Class'/Script/Engine.StaticMeshActor',"(X=-42056.230469,Y=-14484.561523,Z=6319.005371)","(Pitch=0.000000,Yaw=-90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/RedHouse/cabin_prop_painting2.cabin_prop_painting2'","(Material'""/Game/Locations/Cabin/PROP_Picture01_mat""')"
Row_1500,Class'/Script/Engine.StaticMeshActor',"(X=17124.527344,Y=34791.972656,Z=3247.499512)","(Pitch=0.000000,Yaw=-90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/RedHouse/cabin_prop_painting1.cabin_prop_painting1'","(Material'""/Game/Locations/Cabin/PROP_Picture01_mat""')"
Row_1501,Class'/Script/Engine.StaticMeshActor',"(X=17121.316406,Y=35493.007812,Z=3247.499512)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/RedHouse/cabin_prop_painting2.cabin_prop_painting2'","(Material'""/Game/Locations/Cabin/PROP_Picture01_mat""')"
Row_1502,Class'/Script/Engine.StaticMeshActor',"(X=73325.687500,Y=110190.867188,Z=1839.095581)","(Pitch=1.698552,Yaw=-89.999825,Roll=0.000001)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/RedHouse/cabin_prop_painting2.cabin_prop_painting2'","(Material'""/Game/Locations/Cabin/PROP_Picture01_mat""')"
